mean,variance,contrast,energy,homogeneity,lbp_mean,lbp_std,area,perimeter,circularity,label
129.19331951530611,5538.969284133877,294.7348054131967,0.015082046584379224,0.14551553184276655,4.358677455357143,1.7447299121746298,23802.5,2211.079416513443,0.061182011957054985,Benign
128.74683115433675,5422.487025592984,302.905849615631,0.012977727609158244,0.14036100477796137,4.285415338010204,1.5047197148597824,16439.5,1953.2560421228409,0.054147712673512066,Benign
130.67619977678572,5839.377953957538,343.57337043561824,0.02379375279718369,0.1573648898515294,4.491888552295919,1.9938456541772358,16633.0,1810.812390446663,0.06374315225189633,Benign
129.04073660714286,5454.440264954859,446.38545003203075,0.012284796296973067,0.11239177314331489,4.278898278061225,1.6371887453007312,15310.0,1806.3859856128693,0.05896087829612803,Benign
128.79565927933675,5414.067520220644,278.28445307495195,0.013357305018500859,0.1421751081849871,4.290656887755102,1.5362142299611772,17437.5,1644.1778342723846,0.08105811621877415,Benign
131.28270487882654,5914.286647626233,285.679932735426,0.03136377482490706,0.16785479877561524,4.550043845663265,2.0295388195705657,12723.5,1265.24176299572,0.09987790424297872,Benign
130.20408163265307,5671.167175623438,281.9267096412556,0.020291880161546316,0.16463958290006928,4.5014748086734695,2.0360367992496013,15131.0,1766.7880063056946,0.06091280660854236,Benign
128.9953164859694,5462.671195379746,393.6211563100577,0.013767641678617033,0.13216009308104504,4.314074457908164,1.6415191357093275,21334.5,3397.995279788971,0.023219175312859407,Benign
128.78752790178572,5429.921433254164,240.7497998078155,0.013769919308263615,0.146947618773284,4.295599489795919,1.5375149610354701,22654.5,2043.6824485063553,0.06816124511350255,Benign
130.25711495535714,5775.82342075815,309.65821188340817,0.022571910718138397,0.15944450112053477,4.4741111288265305,1.9511143750725302,20613.0,2371.2286936044693,0.04606851191178194,Benign
129.93295599489795,5685.340450892197,225.37910393978223,0.01914784088457467,0.18755720942027618,4.513253348214286,2.003062798129631,17429.0,1707.3077774047852,0.07513783833056695,Benign
128.9266581632653,5466.103637237738,315.4714726137091,0.014484779584523504,0.13740929822993,4.3271484375,1.6552380572343117,18165.0,2329.405318260193,0.042068317295342626,Benign
131.60995296556123,6012.633318508629,321.24671684817423,0.0262568439571406,0.17001099880747048,4.540995695153061,2.0500633460644275,18245.0,1973.6652029752731,0.05885817110167234,Benign
128.92679767219389,5415.321749997011,291.47767857142856,0.012891964788940785,0.13657564030571492,4.297811702806122,1.5976580219912342,15906.5,2085.966721177101,0.04593775241083107,Benign
128.63560267857142,5416.181906875299,281.06740470852014,0.01290672254180973,0.1425519528041494,4.295679209183674,1.5331770416265709,18125.5,1949.3393025398254,0.05994113765651318,Benign
131.46863042091837,6010.5416658219565,317.7353058936579,0.025997261851342095,0.1783763295902138,4.577885841836735,2.1066208026969804,22620.0,2804.0815045833588,0.03615107356402538,Benign
129.3445671237245,5547.129459881176,250.5887051569507,0.017362722520002545,0.14597867468358172,4.387316645408164,1.7873256586496256,19043.5,2417.589082837105,0.040944131426527225,Benign
128.6862244897959,5420.483217441951,298.23736787315823,0.012700644060455981,0.14804112517552406,4.3051658163265305,1.554503139517657,10989.5,1705.7758141756058,0.0474617658768453,Benign
128.7147441007653,5428.874922917616,288.1838565022422,0.013941937666741823,0.1468939715275866,4.323421556122449,1.5861194067741362,8368.0,1321.6265388727188,0.06020243171245816,Benign
129.1339883609694,5454.26905684489,266.343569827034,0.012921114507592401,0.12367977631059987,4.293606505102041,1.6131743774938225,20569.0,2071.8662152290344,0.06021429762664496,Benign
129.02084661989795,5425.324182765379,378.00724695707873,0.012678907716130202,0.12173918622037833,4.282166772959184,1.584671036805703,21412.5,2576.123132944107,0.040545625529504456,Benign
128.5985331632653,5414.6566257182885,285.55503283151825,0.012933894782597944,0.14068205004746287,4.277064732142857,1.4981403630728038,20248.0,3034.9587022066116,0.027623991040102706,Benign
129.38151705994898,5565.4828128771005,228.32461162716206,0.016618531903679734,0.1520040527269238,4.383868781887755,1.777017345095878,11162.5,876.6244511604309,0.18253417022160534,Benign
129.00737404336735,5465.578429360729,325.3674727738629,0.012834356702240892,0.1234911814068462,4.287129304846939,1.5946334092832108,24163.0,2878.934316635132,0.036635085119779316,Benign
129.94076849489795,5744.81194124615,300.021901024984,0.021989541856883836,0.16744030324262302,4.461854272959184,1.889964671529861,15043.5,2010.3098666667938,0.04677704100632969,Benign
129.51674107142858,5603.790854940609,210.36755285073667,0.017723454022436542,0.1553187461664132,4.392717633928571,1.7564595786932238,7774.0,879.293497800827,0.12635332561416604,Benign
129.12183115433675,5518.218037431312,286.2520219410634,0.01391518579639599,0.13735885842271642,4.3325294961734695,1.6935286854403477,24254.0,1977.7240809202194,0.07792231276819182,Benign
128.6785116390306,5434.216220329424,248.85281870595776,0.014500908136249189,0.15595156916907968,4.317681760204081,1.578137014643766,31894.0,1819.7585685253143,0.12102951918250904,Benign
130.47917330994898,5841.1565337234715,320.4294322549648,0.021777937867809915,0.1594614702553923,4.47933274872449,1.9558492126914946,23381.0,2705.5962229967117,0.04013719126151335,Benign
129.14883609693877,5484.0472435432885,244.30813581037802,0.015756377661107754,0.151425928876873,4.358358577806122,1.6786150878421,12553.5,1581.0062608718872,0.06311135599296755,Benign
128.97217793367346,5437.146945958135,373.8763012491993,0.012168482308954988,0.11617396647803856,4.279496173469388,1.6107990756066237,26750.5,2855.0936979055405,0.04123832691375894,Benign
128.95027503188774,5483.573480074229,239.84915518898143,0.014162461642092158,0.14598190311559361,4.326032366071429,1.6104346034021655,17602.0,1351.7686731815338,0.12105064992032684,Benign
129.11896125637756,5471.934927460554,259.39223654708525,0.015408895306463123,0.1494236384962903,4.363380899234694,1.7245638917460386,14325.5,2155.2215527296066,0.038755720048098574,Benign
129.14431202168367,5521.37089518198,324.72011130685456,0.015130755213654326,0.1418773056274006,4.351223692602041,1.7075142074138925,17610.5,2377.9911046028137,0.03913461803109422,Benign
128.88000239158163,5488.076859343107,225.76647581678415,0.014551507064962412,0.1542647260408524,4.342036033163265,1.6270834955550786,15517.0,1902.3271094560623,0.05388243705722536,Benign
129.8752989477041,5705.779112434546,331.7702194106342,0.017319857975830397,0.1466297037086257,4.422154017857143,1.8694109599678415,15974.5,1252.7564826011658,0.1279098000954258,Benign
129.4554368622449,5528.51053007063,304.0224215246636,0.014864360695079923,0.1371707784092004,4.37222975127551,1.7815401266108366,17520.0,2276.7779029607773,0.042471991981039084,Benign
